4,5.2E-6,9.8E-6
4,3.1E-6,6.2E-6
4,1.3E-6,2.4E-6
4,1.1E-6,2.3E-6
4,1.4E-6,2.6E-6
4,1.4E-6,2.8E-6
4,1.2E-6,2.3E-6
4,9.0E-7,1.7E-6
4,1.2E-6,2.3E-6
4,1.2E-6,2.6E-6
4,1.0E-6,1.7E-6
4,9.0E-7,1.6E-6
4,1.1E-6,2.8E-6
4,1.0E-6,1.8E-6
4,1.1E-6,1.7E-6
4,1.1E-6,2.5E-6
4,1.1E-6,2.3E-6
4,1.4E-6,2.9E-6
4,1.4E-6,2.4E-6
4,1.2E-6,2.9E-6
4,1.3E-6,2.3E-6
4,1.2E-6,2.3E-6
4,1.4E-6,2.7E-6
4,1.0E-6,1.8E-6
4,1.5E-6,1.7E-6
4,1.0E-6,1.8E-6
4,9.0E-7,1.7E-6
4,8.0E-7,1.4E-6
4,1.3E-6,1.4E-6
4,9.0E-7,1.5E-6
8,1.2E-6,2.6E-6
8,1.8E-6,2.6E-6
8,1.7E-6,3.2E-6
8,2.6E-6,7.6E-6
8,2.5E-6,6.6E-6
8,2.1E-6,3.3E-6
8,2.1E-6,3.4E-6
8,1.5E-6,2.4E-6
8,1.8E-6,3.0E-6
8,1.7E-6,2.9E-6
8,1.7E-6,2.9E-6
8,1.7E-6,3.3E-6
8,3.3E-6,2.9E-6
8,1.8E-6,3.1E-6
8,1.6E-6,3.1E-6
8,1.9E-6,3.1E-6
8,2.2E-6,3.9E-6
8,2.0E-6,3.5E-6
8,1.9E-6,3.5E-6
8,4.4E-6,5.7E-6
8,1.8E-6,3.0E-6
8,1.8E-6,3.1E-6
8,1.7E-6,6.2E-6
8,3.5E-6,2.6E-6
8,1.6E-6,3.0E-6
8,1.6E-6,2.8E-6
8,1.6E-6,2.6E-6
8,1.7E-6,3.0E-6
8,1.7E-6,3.1E-6
8,1.5E-6,2.9E-6
16,2.7E-6,4.0E-6
16,2.6E-6,4.3E-6
16,2.8E-6,4.0E-6
16,2.6E-6,3.8E-6
16,3.2E-6,5.9E-6
16,3.0E-6,4.5E-6
16,2.8E-6,4.2E-6
16,2.6E-6,3.5E-6
16,2.1E-6,3.5E-6
16,3.3E-6,4.6E-6
16,2.6E-6,3.9E-6
16,3.5E-6,3.7E-6
16,2.4E-6,3.5E-6
16,3.2E-6,5.4E-6
16,2.8E-6,4.3E-6
16,2.8E-6,7.4E-6
16,3.0E-6,4.4E-6
16,2.6E-6,3.5E-6
16,2.6E-6,3.5E-6
16,2.1E-6,3.2E-6
16,2.1E-6,3.3E-6
16,2.7E-6,4.9E-6
16,2.7E-6,4.4E-6
16,1.9E-6,3.2E-6
16,2.0E-6,2.9E-6
16,1.9E-6,2.9E-6
16,1.8E-6,2.8E-6
16,2.0E-6,2.9E-6
16,3.5E-6,3.5E-6
16,2.1E-6,2.9E-6
32,3.4E-6,4.5E-6
32,3.4E-6,4.4E-6
32,3.8E-6,6.4E-6
32,4.1E-6,5.3E-6
32,4.4E-6,5.9E-6
32,4.1E-6,6.2E-6
32,6.0E-6,7.3E-6
32,6.6E-6,6.9E-6
32,4.6E-6,6.5E-6
32,5.1E-6,6.9E-6
32,1.16E-5,1.22E-5
32,3.6E-6,4.8E-6
32,3.3E-6,2.83E-5
32,4.8E-6,6.7E-6
32,4.6E-6,6.3E-6
32,1.59E-5,6.6E-6
32,5.0E-6,6.6E-6
32,4.9E-6,5.9E-6
32,4.5E-6,6.0E-6
32,4.7E-6,6.2E-6
32,3.8E-6,5.9E-6
32,4.0E-6,1.16E-5
32,9.0E-7,1.4E-6
32,7.0E-7,1.2E-6
32,6.0E-7,1.0E-6
32,8.0E-7,2.1E-6
32,7.0E-7,1.1E-6
32,6.0E-7,1.0E-6
32,8.0E-7,1.3E-6
32,7.0E-7,1.1E-6
64,1.0E-6,1.6E-6
64,1.4E-6,1.9E-6
64,1.2E-6,1.5E-6
64,1.1E-6,1.9E-6
64,1.2E-6,1.9E-6
64,1.1E-6,1.7E-6
64,1.6E-6,5.5E-6
64,1.9E-6,2.8E-6
64,1.4E-6,2.2E-6
64,1.6E-6,3.2E-6
64,1.3E-6,2.2E-6
64,1.2E-6,1.7E-6
64,1.4E-6,1.7E-6
64,1.1E-6,1.9E-6
64,1.1E-6,1.7E-6
64,1.2E-6,1.6E-6
64,1.0E-6,1.4E-6
64,1.1E-6,1.7E-6
64,1.1E-6,1.6E-6
64,1.2E-6,4.1E-6
64,1.1E-6,1.8E-6
64,1.1E-6,1.7E-6
64,1.1E-6,1.8E-6
64,1.3E-6,1.6E-6
64,1.2E-6,1.7E-6
64,1.9E-6,1.5E-6
64,1.1E-6,1.9E-6
64,9.0E-7,1.6E-6
64,1.0E-6,1.8E-6
64,1.1E-6,1.7E-6
128,2.2E-6,3.1E-6
128,1.3E-6,2.7E-6
128,2.0E-6,3.0E-6
128,2.1E-6,2.4E-6
128,1.9E-6,2.6E-6
128,1.9E-6,3.1E-6
128,2.2E-6,2.5E-6
128,1.8E-6,2.5E-6
128,1.9E-6,2.3E-6
128,2.1E-6,2.5E-6
128,1.9E-6,2.7E-6
128,2.6E-6,5.67E-5
128,2.3E-6,3.4E-6
128,3.9E-6,2.9E-6
128,2.1E-6,2.7E-6
128,2.1E-6,2.8E-6
128,1.6E-6,2.5E-6
128,1.7E-6,2.5E-6
128,1.8E-6,2.7E-6
128,1.5E-6,2.5E-6
128,2.0E-6,3.1E-6
128,2.2E-6,3.3E-6
128,1.8E-6,4.7E-6
128,2.0E-6,2.5E-6
128,1.8E-6,2.4E-6
128,2.1E-6,3.5E-6
128,2.3E-6,2.1E-6
128,2.0E-6,4.8E-6
128,2.4E-6,1.9E-6
128,2.9E-6,2.3E-6
256,3.7E-6,4.3E-6
256,3.9E-6,4.0E-6
256,4.0E-6,4.2E-6
256,3.6E-6,4.0E-6
256,9.9E-6,3.9E-6
256,4.1E-6,4.5E-6
256,4.2E-6,4.9E-6
256,4.2E-6,4.3E-6
256,4.2E-6,4.6E-6
256,4.0E-6,3.8E-6
256,3.9E-6,4.2E-6
256,3.8E-6,4.1E-6
256,4.1E-6,4.8E-6
256,1.87E-4,4.5E-6
256,1.88E-5,5.5E-6
256,5.0E-6,4.3E-6
256,3.8E-6,5.0E-6
256,3.7E-6,4.4E-6
256,3.1E-6,3.9E-6
256,3.9E-6,3.9E-6
256,3.8E-6,4.1E-6
256,4.0E-6,3.8E-6
256,5.0E-6,5.6E-6
256,5.1E-6,4.5E-6
256,1.19E-5,4.6E-6
256,4.2E-6,4.5E-6
256,4.1E-6,4.4E-6
256,3.8E-6,5.3E-6
256,4.0E-6,4.4E-6
256,4.1E-6,4.2E-6
512,8.2E-6,8.8E-6
512,7.9E-6,8.1E-6
512,1.32E-5,9.5E-6
512,6.5E-6,7.4E-6
512,7.9E-6,8.8E-6
512,7.3E-6,8.1E-6
512,5.7E-6,8.0E-6
512,7.8E-6,8.6E-6
512,8.1E-6,7.1E-6
512,7.4E-6,8.7E-6
512,7.3E-6,7.6E-6
512,8.1E-6,6.2E-6
512,7.3E-6,8.3E-6
512,7.0E-6,8.2E-6
512,6.8E-6,8.5E-6
512,7.4E-6,7.7E-6
512,4.32E-5,8.0E-6
512,7.0E-6,9.7E-6
512,9.2E-6,8.2E-6
512,1.54E-5,8.2E-6
512,9.0E-6,7.3E-6
512,6.5E-6,3.57E-5
512,7.7E-6,7.8E-6
512,7.2E-6,6.9E-6
512,7.1E-6,2.41E-5
512,8.5E-6,1.75E-5
512,9.1E-6,9.5E-6
512,7.4E-6,8.8E-6
512,9.5E-6,6.3E-6
512,7.9E-6,7.1E-6
1024,1.33E-5,3.88E-5
1024,1.43E-5,1.43E-5
1024,1.33E-5,1.51E-5
1024,1.49E-5,1.48E-5
1024,1.46E-5,1.46E-5
1024,1.51E-5,1.43E-5
1024,1.4E-5,1.38E-5
1024,1.4E-5,1.37E-5
1024,1.2E-5,1.33E-5
1024,1.38E-5,1.43E-5
1024,1.45E-5,1.66E-5
1024,1.62E-5,1.56E-5
1024,1.31E-5,1.42E-5
1024,1.58E-5,1.43E-5
1024,1.16E-5,1.51E-5
1024,2.32E-5,5.42E-5
1024,2.32E-5,1.83E-5
1024,1.41E-5,1.43E-5
1024,1.73E-5,1.54E-5
1024,1.37E-5,1.52E-5
1024,1.22E-5,1.93E-5
1024,1.25E-5,1.31E-5
1024,1.27E-5,1.31E-5
1024,1.25E-5,1.84E-5
1024,1.33E-5,1.42E-5
1024,1.54E-5,1.55E-5
1024,1.35E-5,2.48E-5
1024,1.36E-5,1.38E-5
1024,1.31E-5,1.44E-5
1024,1.3E-5,2.15E-5
2048,2.2E-5,2.49E-5
2048,3.14E-5,2.62E-5
2048,3.24E-5,2.95E-5
2048,3.17E-5,3.55E-5
2048,3.61E-5,3.95E-5
2048,3.32E-5,3.26E-5
2048,1.4E-4,2.21E-5
2048,8.03E-5,2.47E-5
2048,6.04E-5,2.41E-5
2048,5.9E-5,2.15E-5
2048,7.85E-5,3.1E-5
2048,7.65E-5,2.22E-5
2048,5.93E-5,2.16E-5
2048,6.6E-5,2.68E-5
2048,6.33E-5,2.2E-5
2048,5.65E-5,2.62E-5
2048,6.6E-5,2.22E-5
2048,5.74E-5,2.08E-5
2048,5.83E-5,2.16E-5
2048,5.72E-5,2.5E-5
2048,6.39E-5,2.42E-5
2048,6.28E-5,2.12E-5
2048,5.66E-5,2.16E-5
2048,6.76E-5,3.72E-5
2048,5.8E-5,2.2E-5
2048,6.76E-5,2.39E-5
2048,5.54E-5,3.64E-5
2048,5.87E-5,2.46E-5
2048,5.91E-5,2.27E-5
2048,5.63E-5,2.18E-5
4096,7.97E-5,4.33E-5
4096,8.32E-5,4.43E-5
4096,9.96E-5,4.38E-5
4096,7.82E-5,4.96E-5
4096,7.47E-5,4.82E-5
4096,8.42E-5,4.34E-5
4096,7.88E-5,4.78E-5
4096,8.42E-5,4.89E-5
4096,7.21E-5,4.42E-5
4096,8.0E-5,4.28E-5
4096,8.05E-5,4.33E-5
4096,7.94E-5,4.35E-5
4096,8.37E-5,8.41E-5
4096,8.33E-5,4.41E-5
4096,8.0E-5,4.53E-5
4096,6.88E-5,4.34E-5
4096,1.179E-4,6.65E-5
4096,1.228E-4,6.9E-5
4096,1.172E-4,6.56E-5
4096,1.212E-4,6.36E-5
4096,1.335E-4,6.84E-5
4096,1.258E-4,6.56E-5
4096,1.054E-4,6.08E-5
4096,1.2E-4,6.54E-5
4096,1.177E-4,6.71E-5
4096,1.179E-4,7.61E-5
4096,1.197E-4,7.74E-5
4096,1.505E-4,9.47E-5
4096,1.308E-4,6.61E-5
4096,1.221E-4,5.71E-5
8192,2.001E-4,8.5E-4
8192,1.892E-4,1.256E-4
8192,1.7E-4,1.215E-4
8192,1.645E-4,1.257E-4
8192,1.728E-4,1.255E-4
8192,5.08E-5,1.197E-4
8192,4.52E-5,1.127E-4
8192,3.9E-5,1.179E-4
8192,3.64E-5,1.079E-4
8192,2.76E-5,8.1E-5
8192,4.41E-5,7.66E-5
8192,2.52E-5,7.98E-5
8192,3.5E-5,1.109E-4
8192,3.33E-5,1.189E-4
8192,4.83E-5,1.287E-4
8192,5.98E-5,1.193E-4
8192,3.47E-5,1.224E-4
8192,3.45E-5,8.1E-5
8192,2.46E-5,8.0E-5
8192,2.53E-5,8.64E-5
8192,2.46E-5,7.98E-5
8192,2.43E-5,7.81E-5
8192,2.45E-5,9.31E-5
8192,3.09E-5,8.0E-5
8192,2.56E-5,7.57E-5
8192,2.33E-5,1.107E-4
8192,3.82E-5,1.069E-4
8192,2.41E-5,8.99E-5
8192,3.27E-5,8.44E-5
8192,4.29E-5,8.62E-5
16384,4.83E-5,1.555E-4
16384,5.49E-5,1.569E-4
16384,4.91E-5,1.872E-4
16384,4.99E-5,1.547E-4
16384,4.84E-5,1.665E-4
16384,4.94E-5,1.567E-4
16384,4.99E-5,1.672E-4
16384,6.8E-5,1.821E-4
16384,5.12E-5,2.554E-4
16384,7.1E-5,2.633E-4
16384,1.232E-4,1.402E-4
16384,5.65E-5,1.301E-4
16384,4.94E-5,1.275E-4
16384,6.87E-5,1.265E-4
16384,4.79E-5,0.003707
16384,6.38E-5,1.687E-4
16384,9.32E-5,1.5E-4
16384,7.98E-5,1.376E-4
16384,1.202E-4,1.391E-4
16384,8.59E-5,1.259E-4
16384,8.51E-5,1.314E-4
16384,7.2E-5,1.232E-4
16384,5.36E-5,1.347E-4
16384,5.7E-5,1.267E-4
16384,5.62E-5,1.257E-4
16384,5.29E-5,1.309E-4
16384,7.26E-5,1.244E-4
16384,5.52E-5,1.258E-4
16384,7.29E-5,1.503E-4
16384,1.136E-4,1.27E-4
32768,1.13E-4,2.568E-4
32768,8.73E-5,2.37E-4
32768,1.069E-4,2.498E-4
32768,8.62E-5,2.442E-4
32768,9.23E-5,2.42E-4
32768,8.73E-5,3.483E-4
32768,3.67E-4,2.551E-4
32768,8.03E-5,2.368E-4
32768,1.141E-4,4.151E-4
32768,8.76E-5,2.499E-4
32768,1.224E-4,2.558E-4
32768,1.043E-4,2.729E-4
32768,1.175E-4,2.545E-4
32768,7.94E-5,2.41E-4
32768,7.39E-5,2.373E-4
32768,1.008E-4,2.434E-4
32768,1.143E-4,2.471E-4
32768,7.34E-5,2.463E-4
32768,7.51E-5,2.452E-4
32768,1.25E-4,2.544E-4
32768,9.06E-5,2.678E-4
32768,1.117E-4,2.502E-4
32768,1.058E-4,2.471E-4
32768,1.12E-4,2.499E-4
32768,1.145E-4,2.518E-4
32768,1.769E-4,2.756E-4
32768,1.487E-4,2.681E-4
32768,1.463E-4,2.698E-4
32768,1.271E-4,2.518E-4
32768,1.038E-4,2.683E-4
65536,2.321E-4,5.133E-4
65536,2.352E-4,5.048E-4
65536,2.245E-4,5.131E-4
65536,2.458E-4,6.376E-4
65536,2.075E-4,5.277E-4
65536,2.596E-4,4.99E-4
65536,2.663E-4,4.979E-4
65536,2.108E-4,5.065E-4
65536,2.122E-4,5.022E-4
65536,2.158E-4,5.523E-4
65536,0.0033215,5.037E-4
65536,1.64E-4,4.794E-4
65536,1.776E-4,4.787E-4
65536,1.864E-4,5.526E-4
65536,2.245E-4,6.241E-4
65536,2.03E-4,4.751E-4
65536,1.536E-4,6.439E-4
65536,1.81E-4,4.706E-4
65536,2.297E-4,4.786E-4
65536,1.528E-4,4.79E-4
65536,1.67E-4,4.919E-4
65536,1.518E-4,4.791E-4
65536,1.538E-4,5.24E-4
65536,1.636E-4,4.711E-4
65536,1.608E-4,4.728E-4
65536,1.525E-4,4.826E-4
65536,1.564E-4,4.833E-4
65536,2.218E-4,5.043E-4
65536,2.364E-4,5.096E-4
65536,1.826E-4,4.901E-4
131072,5.885E-4,0.0013947
131072,9.589E-4,0.0011789
131072,8.966E-4,0.0013154
131072,6.679E-4,0.0013849
131072,7.464E-4,0.0014876
131072,5.747E-4,0.0010607
131072,4.951E-4,0.0010873
131072,6.923E-4,0.0010222
131072,6.525E-4,0.0010621
131072,5.341E-4,0.0010415
131072,4.98E-4,0.0010883
131072,5.517E-4,0.0010123
131072,4.52E-4,0.0010366
131072,5.494E-4,0.0012709
131072,8.097E-4,0.0010911
131072,5.447E-4,0.0012114
131072,5.33E-4,0.0011276
131072,5.278E-4,0.0010667
131072,5.583E-4,0.0015094
131072,5.756E-4,0.0012739
131072,6.504E-4,0.0011653
131072,7.44E-4,0.0017026
131072,0.0010623,0.0017518
131072,0.0012111,0.0017772
131072,0.0016779,0.0014815
131072,6.216E-4,0.001423
131072,6.737E-4,0.0011756
131072,4.778E-4,0.0010684
131072,5.152E-4,0.0010778
131072,5.075E-4,0.0010449
262144,0.0016649,0.0022643
262144,0.0016953,0.0024
262144,0.0010879,0.0020823
262144,0.0025379,0.0022888
262144,0.0016607,0.0022293
262144,0.0012202,0.0021884
262144,0.0022008,0.0027038
262144,0.0018045,0.0021987
262144,0.0018349,0.0022115
262144,0.0012572,0.0024887
262144,0.0012665,0.0021865
262144,8.74E-4,0.0020401
262144,9.889E-4,0.0022977
262144,8.706E-4,0.0019914
262144,8.455E-4,0.0024077
262144,9.107E-4,0.0019449
262144,0.0014668,0.0025432
262144,0.0014364,0.0022311
262144,0.001256,0.0021142
262144,0.0010538,0.0020426
262144,0.0011522,0.0021939
262144,8.286E-4,0.0019305
262144,7.937E-4,0.0019247
262144,8.284E-4,0.0021569
262144,8.712E-4,0.0020729
262144,8.128E-4,0.0019537
262144,8.082E-4,0.0022018
262144,0.0010749,0.0019916
262144,0.0011129,0.0019988
262144,7.949E-4,0.0021175
524288,0.0029706,0.0065205
524288,0.0021867,0.0064509
524288,0.0025918,0.0061704
524288,0.0025696,0.0053493
524288,0.0023322,0.0064206
524288,0.0039062,0.0046253
524288,0.002936,0.0054078
524288,0.0033238,0.0080023
524288,0.0033203,0.0066711
524288,0.0041456,0.0060398
524288,0.0022275,0.004563
524288,0.0019304,0.0041766
524288,0.0023768,0.0047421
524288,0.0030157,0.0052446
524288,0.003884,0.0047923
524288,0.0020687,0.0046243
524288,0.0025079,0.0058573
524288,0.0023424,0.0058341
524288,0.0032996,0.0055012
524288,0.0020352,0.0048919
524288,0.0022966,0.0053612
524288,0.0018861,0.0068057
524288,0.0021191,0.0056326
524288,0.002562,0.0054633
524288,0.0027065,0.0065495
524288,0.0018696,0.0039324
524288,0.0024377,0.0041941
524288,0.0024858,0.0040219
524288,0.0028448,0.0046083
524288,0.0022621,0.0058978
1048576,0.0074414,0.0113512
1048576,0.0061966,0.0114875
1048576,0.004973,0.0115099
1048576,0.0072148,0.0131798
1048576,0.007346,0.0136536
1048576,0.0120263,0.0138183
1048576,0.0119616,0.0130862
1048576,0.0101974,0.0118705
1048576,0.0062887,0.0106042
1048576,0.005339,0.0126298
1048576,0.0063824,0.0102165
1048576,0.0073959,0.0105243
1048576,0.0059981,0.0100921
1048576,0.0071267,0.0142821
1048576,0.0100268,0.0168792
1048576,0.0095542,0.0128493
1048576,0.0059337,0.0117785
1048576,0.0051075,0.0097124
1048576,0.0049923,0.0097088
1048576,0.0041922,0.0142757
1048576,0.0062855,0.0122697
1048576,0.005399,0.0163249
1048576,0.0108318,0.0156785
1048576,0.0091389,0.0155901
1048576,0.0057812,0.0121581
1048576,0.0060419,0.0134274
1048576,0.0064914,0.0150498
1048576,0.0065668,0.0124005
1048576,0.0071876,0.0103737
1048576,0.0065937,0.0134943
2097152,0.0275878,0.0286695
2097152,0.0269539,0.0313405
2097152,0.0293573,0.0215236
2097152,0.0246659,0.0208173
2097152,0.0213756,0.0273889
2097152,0.0385437,0.022536
2097152,0.0200984,0.0218805
2097152,0.0200032,0.0227345
2097152,0.0229552,0.0238897
2097152,0.0368849,0.0230117
2097152,0.0217896,0.0210945
2097152,0.0183302,0.0226077
2097152,0.0212114,0.0264228
2097152,0.0311568,0.028273
2097152,0.0211146,0.0251095
2097152,0.0303614,0.0244385
2097152,0.0333141,0.0293938
2097152,0.0300783,0.0276223
2097152,0.0266351,0.0212453
2097152,0.0183321,0.0212061
2097152,0.0206973,0.0217246
2097152,0.0255206,0.0292975
2097152,0.0196355,0.0238793
2097152,0.0193448,0.0209209
2097152,0.0186267,0.0267459
2097152,0.0370759,0.0287746
2097152,0.0209527,0.0243397
2097152,0.0237478,0.020808
2097152,0.0172261,0.021223
2097152,0.0217244,0.0212606
4194304,0.0838184,0.0457847
4194304,0.0644446,0.047093
4194304,0.0622241,0.0517757
4194304,0.0657655,0.0457575
4194304,0.0684854,0.0512751
4194304,0.0676355,0.0486506
4194304,0.0672813,0.0543708
4194304,0.0643521,0.0441308
4194304,0.075963,0.0798058
4194304,0.0699777,0.0637179
4194304,0.083158,0.0530393
4194304,0.0678346,0.0456257
4194304,0.0624511,0.066827
4194304,0.070905,0.0457628
4194304,0.064032,0.0629744
4194304,0.0759742,0.0498785
4194304,0.0608633,0.0551803
4194304,0.0624707,0.0467021
4194304,0.0603334,0.0545185
4194304,0.0610659,0.0467632
4194304,0.0600699,0.0555799
4194304,0.0648412,0.0451447
4194304,0.0607391,0.0520412
4194304,0.0632417,0.0473516
4194304,0.0648235,0.051944
4194304,0.0609731,0.0451888
4194304,0.0584278,0.0518268
4194304,0.059353,0.045189
4194304,0.0600883,0.053009
4194304,0.0662562,0.0455838
8388608,0.1651222,0.0926774
8388608,0.1587471,0.1013738
8388608,0.1570445,0.1031488
8388608,0.1640965,0.0977663
8388608,0.1741403,0.1030915
8388608,0.1633725,0.1027388
8388608,0.1671201,0.1033416
8388608,0.1663126,0.1007893
8388608,0.1783369,0.098438
8388608,0.1657308,0.1067209
8388608,0.1611305,0.1054837
8388608,0.1691282,0.0962754
8388608,0.1609072,0.1001813
8388608,0.1631657,0.10164
8388608,0.1695618,0.0998491
8388608,0.1669747,0.1005409
8388608,0.1679207,0.1000435
8388608,0.1643026,0.1023948
8388608,0.1724558,0.1054732
8388608,0.1726166,0.0986779
8388608,0.162375,0.1042459
8388608,0.1681146,0.1031228
8388608,0.1655061,0.1022127
8388608,0.1654504,0.1098672
8388608,0.168349,0.1015684
8388608,0.1655008,0.1060224
8388608,0.1660088,0.098707
8388608,0.1935073,0.1003832
8388608,0.1931338,0.1029371
8388608,0.1710247,0.1040593
16777216,0.3857412,0.2081254
16777216,0.3865933,0.2121929
16777216,0.3878209,0.2155605
16777216,0.4008433,0.2069388
16777216,0.3967934,0.2135322
16777216,0.3895306,0.2032083
16777216,0.4841113,0.2078322
16777216,0.38715,0.2036964
16777216,0.406186,0.2026576
16777216,0.3959334,0.228262
16777216,0.4114091,0.2069824
16777216,0.3913203,0.2001829
16777216,0.3994918,0.2205833
16777216,0.3990001,0.2052128
16777216,0.3966638,0.200484
16777216,0.3925508,0.1967017
16777216,0.3971047,0.2063105
16777216,0.4032932,0.2167372
16777216,0.3951204,0.2025928
16777216,0.3881032,0.20315
16777216,0.3994381,0.2021067
16777216,0.4019774,0.1985101
16777216,0.3878008,0.2069159
16777216,0.3946385,0.2060744
16777216,0.3989252,0.2049966
16777216,0.3969288,0.2044144
16777216,0.3952792,0.205319
16777216,0.4008865,0.2011818
16777216,0.3868879,0.2150572
16777216,0.3982532,0.1993643
33554432,0.8910946,0.4202405
33554432,0.843059,0.4212452
33554432,0.8397833,0.4178721
33554432,0.8357342,0.430039
33554432,0.8411367,0.423154
33554432,0.8497843,0.4280691
33554432,0.8409243,0.4333301
33554432,0.8538224,0.4254694
33554432,0.8449124,0.4389822
33554432,0.8388781,0.4345282
33554432,0.8418298,0.4206406
33554432,0.8428427,0.464356
33554432,0.8450928,0.4261172
33554432,0.83259,0.4341736
33554432,0.8430578,0.422568
33554432,0.8235532,0.439299
33554432,0.846255,0.4279183
33554432,0.859497,0.4303877
33554432,0.8460236,0.4326675
33554432,0.8489704,0.4247668
33554432,0.8348331,0.4324948
33554432,0.8474569,0.4294155
33554432,0.8362293,0.4339119
33554432,0.8773688,0.4295823
33554432,0.8343673,0.4222175
33554432,0.8298498,0.4232484
33554432,0.8358534,0.4394761
33554432,0.8312424,0.4275988
33554432,0.8497263,0.4328253
33554432,0.8387534,0.4284591
